"","feelings_life","income_family","own_rent","average_hours_worked","income_1","income_2","income_3","income_4","income_5","income_6","own","rent","idk","work_hours_1","work_hours_2","work_hours_3","work_hours_4","work_hours_5","work_hours_6"
"11086",7,"$100,000 to $ 124,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"11087",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"11088",10,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11089",10,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"11090",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11091",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"11092",7,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11093",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11094",5,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"11095",8,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"11096",7,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"11097",7,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"11098",5,"$75,000 to $99,999","Rented, even if no cash rent is paid","0.1 to 29.9 hours",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"11099",7,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"11100",9,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"11101",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"11102",7,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"11103",7,"Less than $25,000","Rented, even if no cash rent is paid","50.1 hours and more",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"11104",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"11105",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11106",7,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"11107",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"11108",5,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"11109",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11110",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11111",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11112",9,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"11113",7,"$50,000 to $74,999","Rented, even if no cash rent is paid","Don't know",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"11114",10,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"11115",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11116",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11117",6,"$25,000 to $49,999","Rented, even if no cash rent is paid","40.1 to 50.0 hours",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"11118",10,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"11119",7,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11120",7,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11121",7,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"11122",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"11123",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"11124",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11125",10,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"11126",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11127",10,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"11128",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11129",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11130",6,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"11131",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11132",10,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"11133",8,"Less than $25,000","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"11134",9,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"11135",7,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"11136",6,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"11137",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11138",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11139",7,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11140",10,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"11141",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11142",8,"$50,000 to $74,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"11143",10,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"11144",7,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"11145",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"11146",10,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"11147",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"11148",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"11149",9,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"11150",10,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11151",10,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"11152",7,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"11153",10,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"11154",7,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"11155",9,"$25,000 to $49,999","Rented, even if no cash rent is paid","0.1 to 29.9 hours",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"11156",7,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11157",8,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"11158",3,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11159",10,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"11160",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11161",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"11162",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"11163",8,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"11164",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"11165",5,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"11166",10,"Less than $25,000","Rented, even if no cash rent is paid","50.1 hours and more",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"11167",5,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11168",6,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"11169",7,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11170",7,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"11171",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11172",6,"$125,000 and more","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"11173",8,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"11174",7,"Less than $25,000","Rented, even if no cash rent is paid","30.0 to 40.0 hours",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"11175",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11176",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11177",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"11178",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"11179",8,"$50,000 to $74,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"11180",6,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"11181",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"11182",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"11183",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"11184",5,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"11185",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11186",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"11187",10,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"11188",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11189",10,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"11190",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11191",7,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"11192",8,"$75,000 to $99,999","Rented, even if no cash rent is paid","Don't know",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"11193",7,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"11194",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11195",7,"$125,000 and more","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"11196",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"11197",7,"$125,000 and more","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"11198",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11199",9,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"11200",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"11201",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"11202",8,"$125,000 and more","Don't know","0.1 to 29.9 hours",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"11203",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"11204",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11205",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11206",9,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"11207",9,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"11208",10,"Less than $25,000","Owned by you or a member of this household, even if it i...","50.1 hours and more",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"11209",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"11210",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"11211",5,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"11212",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"11213",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"11214",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"11215",7,"$50,000 to $74,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"11216",7,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"11217",8,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"11218",7,"$75,000 to $99,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"11219",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11220",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11221",7,"$125,000 and more","Rented, even if no cash rent is paid","0.1 to 29.9 hours",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"11222",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"11223",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"11224",7,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"11225",6,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"11226",5,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"11227",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"11228",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"11229",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"11230",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"11231",9,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"11232",8,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
